run_name,config,features,seed,fold,split,n_train,n_eval,prevalence,roc_auc,pr_auc,log_loss,brier,epochs_ran,seconds,commit,notes
solo_texto,ablacion,"texto[both, con marcador]",46,1,cv_dev,6328,1581,0.1284,0.965013,0.74525,0.158888,0.047943,30.0,7.45,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",46,2,cv_dev,6327,1582,0.127686,0.956647,0.677983,0.162674,0.051523,34.0,8.44,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",46,3,cv_dev,6327,1582,0.140329,0.950719,0.667487,0.201648,0.060237,38.0,9.4,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",46,4,cv_dev,6327,1582,0.127686,0.968841,0.749594,0.138823,0.044245,19.0,4.7,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
tfidf_description,baseline,"tfidf(1,2) de description",42,0,cv_dev,6327,1582,0.121997,0.962798,0.675951,0.148626,0.046872,,0.4,b0cd827-dirty,Solo la descripcion: su ultima oracion codifica el mismo nivel.
tfidf_description,baseline,"tfidf(1,2) de description",42,1,cv_dev,6328,1581,0.1284,0.962078,0.757513,0.155314,0.046339,,0.56,b0cd827-dirty,Solo la descripcion: su ultima oracion codifica el mismo nivel.
tfidf_description,baseline,"tfidf(1,2) de description",42,2,cv_dev,6327,1582,0.127686,0.953051,0.645082,0.165357,0.051844,,0.41,b0cd827-dirty,Solo la descripcion: su ultima oracion codifica el mismo nivel.
tfidf_description,baseline,"tfidf(1,2) de description",42,3,cv_dev,6327,1582,0.140329,0.952767,0.677849,0.175303,0.056066,,0.4,b0cd827-dirty,Solo la descripcion: su ultima oracion codifica el mismo nivel.
tfidf_description,baseline,"tfidf(1,2) de description",42,4,cv_dev,6327,1582,0.127686,0.964625,0.699159,0.148036,0.045362,,0.37,b0cd827-dirty,Solo la descripcion: su ultima oracion codifica el mismo nivel.
tfidf_sin_marcador,baseline,"tfidf(1,2) de texto sin marcador",42,0,cv_dev,6327,1582,0.121997,0.486564,0.117372,0.383964,0.110348,,0.47,b0cd827-dirty,Sin sufijo y sin oracion de reputacion: el problema se vuelve irresoluble. Anticipa la ablacion central de la Fase 9.
tfidf_sin_marcador,baseline,"tfidf(1,2) de texto sin marcador",42,1,cv_dev,6328,1581,0.1284,0.544691,0.139154,0.38688,0.113062,,0.47,b0cd827-dirty,Sin sufijo y sin oracion de reputacion: el problema se vuelve irresoluble. Anticipa la ablacion central de la Fase 9.
tfidf_sin_marcador,baseline,"tfidf(1,2) de texto sin marcador",42,2,cv_dev,6327,1582,0.127686,0.531705,0.142267,0.387925,0.112933,,0.48,b0cd827-dirty,Sin sufijo y sin oracion de reputacion: el problema se vuelve irresoluble. Anticipa la ablacion central de la Fase 9.
tfidf_sin_marcador,baseline,"tfidf(1,2) de texto sin marcador",42,3,cv_dev,6327,1582,0.140329,0.5305,0.152104,0.413061,0.122173,,0.48,b0cd827-dirty,Sin sufijo y sin oracion de reputacion: el problema se vuelve irresoluble. Anticipa la ablacion central de la Fase 9.
tfidf_sin_marcador,baseline,"tfidf(1,2) de texto sin marcador",42,4,cv_dev,6327,1582,0.127686,0.528584,0.136648,0.387755,0.112895,,0.45,b0cd827-dirty,Sin sufijo y sin oracion de reputacion: el problema se vuelve irresoluble. Anticipa la ablacion central de la Fase 9.
tfidf_texto,baseline,"tfidf(1,2) de title + description",42,0,cv_dev,6327,1582,0.121997,0.960698,0.656919,0.157688,0.049003,,0.51,b0cd827-dirty,"Los dos campos. Esperado: sin diferencia, son redundantes."
tfidf_texto,baseline,"tfidf(1,2) de title + description",42,1,cv_dev,6328,1581,0.1284,0.959923,0.752471,0.161445,0.047572,,0.53,b0cd827-dirty,"Los dos campos. Esperado: sin diferencia, son redundantes."
tfidf_texto,baseline,"tfidf(1,2) de title + description",42,2,cv_dev,6327,1582,0.127686,0.949914,0.621841,0.174077,0.054113,,0.52,b0cd827-dirty,"Los dos campos. Esperado: sin diferencia, son redundantes."
tfidf_texto,baseline,"tfidf(1,2) de title + description",42,3,cv_dev,6327,1582,0.140329,0.954031,0.685796,0.180743,0.057238,,0.53,b0cd827-dirty,"Los dos campos. Esperado: sin diferencia, son redundantes."
tfidf_texto,baseline,"tfidf(1,2) de title + description",42,4,cv_dev,6327,1582,0.127686,0.965024,0.708326,0.15584,0.047095,,0.58,b0cd827-dirty,"Los dos campos. Esperado: sin diferencia, son redundantes."
tfidf_title,baseline,"tfidf(1,2) de title",42,0,cv_dev,6327,1582,0.121997,0.961284,0.666014,0.161618,0.049538,,0.17,b0cd827-dirty,"Solo el titulo, con su marcador. Esperado ROC ~ 0.956."
tfidf_title,baseline,"tfidf(1,2) de title",42,1,cv_dev,6328,1581,0.1284,0.956042,0.721313,0.167766,0.049747,,0.15,b0cd827-dirty,"Solo el titulo, con su marcador. Esperado ROC ~ 0.956."
tfidf_title,baseline,"tfidf(1,2) de title",42,2,cv_dev,6327,1582,0.127686,0.950936,0.628216,0.175869,0.054189,,0.14,b0cd827-dirty,"Solo el titulo, con su marcador. Esperado ROC ~ 0.956."
tfidf_title,baseline,"tfidf(1,2) de title",42,3,cv_dev,6327,1582,0.140329,0.952971,0.667727,0.184972,0.058296,,0.15,b0cd827-dirty,"Solo el titulo, con su marcador. Esperado ROC ~ 0.956."
tfidf_title,baseline,"tfidf(1,2) de title",42,4,cv_dev,6327,1582,0.127686,0.962767,0.696513,0.162299,0.049297,,0.14,b0cd827-dirty,"Solo el titulo, con su marcador. Esperado ROC ~ 0.956."
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,0,cv_dev,6327,1582,0.121997,0.977644,0.828382,0.120102,0.037238,44.0,13.66,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,1,cv_dev,6328,1581,0.1284,0.973457,0.823805,0.142633,0.040697,31.0,9.68,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,2,cv_dev,6327,1582,0.127686,0.972553,0.785773,0.142735,0.043001,38.0,11.99,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,3,cv_dev,6327,1582,0.140329,0.971343,0.786566,0.153743,0.047606,40.0,12.63,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,4,cv_dev,6327,1582,0.127686,0.973454,0.817714,0.141091,0.042411,42.0,13.07,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,0,cv_dev,6327,1582,0.121997,0.978118,0.824327,0.123182,0.03812,47.0,14.57,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,1,cv_dev,6328,1581,0.1284,0.973643,0.826112,0.147844,0.041404,33.0,9.87,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,2,cv_dev,6327,1582,0.127686,0.971994,0.788696,0.145269,0.043494,50.0,12.84,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,3,cv_dev,6327,1582,0.140329,0.97027,0.780267,0.156505,0.048287,48.0,14.78,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,4,cv_dev,6327,1582,0.127686,0.974082,0.812885,0.14687,0.042362,41.0,12.64,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,0,cv_dev,6327,1582,0.121997,0.978353,0.8305,0.122547,0.037892,42.0,12.77,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,1,cv_dev,6328,1581,0.1284,0.973525,0.823999,0.143269,0.041333,41.0,12.69,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,2,cv_dev,6327,1582,0.127686,0.970914,0.778017,0.147014,0.044009,36.0,11.06,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,3,cv_dev,6327,1582,0.140329,0.969783,0.789964,0.157575,0.047928,32.0,9.84,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,4,cv_dev,6327,1582,0.127686,0.974638,0.820145,0.141299,0.042419,31.0,9.76,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,0,cv_dev,6327,1582,0.121997,0.978562,0.828419,0.120454,0.037348,50.0,15.38,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,1,cv_dev,6328,1581,0.1284,0.974186,0.815516,0.143179,0.041158,29.0,8.96,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,2,cv_dev,6327,1582,0.127686,0.972485,0.785137,0.14208,0.043511,41.0,12.57,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,3,cv_dev,6327,1582,0.140329,0.971714,0.801214,0.150958,0.047533,32.0,9.74,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,4,cv_dev,6327,1582,0.127686,0.974523,0.809043,0.141878,0.043182,33.0,10.09,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,0,cv_dev,6327,1582,0.121997,0.979166,0.841851,0.12141,0.037352,44.0,13.55,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,1,cv_dev,6328,1581,0.1284,0.975902,0.837109,0.13939,0.039439,30.0,9.17,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,2,cv_dev,6327,1582,0.127686,0.973561,0.794815,0.142795,0.043973,36.0,11.05,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,3,cv_dev,6327,1582,0.140329,0.971201,0.793079,0.149715,0.046164,27.0,8.26,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,4,cv_dev,6327,1582,0.127686,0.97444,0.830763,0.13645,0.040995,29.0,8.99,7a5d721-dirty,Vocabulario BPE de 256 en lugar de los 1.355 que satura el corpus. El marcador pasa de 4 tokens a 7.26: el modelo tiene que recomponerlo antes de poder usarlo. Es el contenido de la Clase 2 puesto a prueba.
vocab_256_final,final,"texto[both, con marcador] + tabular[7 cat]",42,-1,test,7909,2091,0.133429,0.972329,0.773889,0.143223,0.043927,30.0,,7a5d721-dirty,Evaluacion final sobre test. Se corre una sola vez (Fase 10).
